,cod,sigla_casa,nome_casa,sigla_subtipo,nome_subtipo,ind_tramitando,data_votacao,ano_votacao,mes_votacao,dia_votacao
242,17768,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-18,1998,06,18
243,17776,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-18,1998,06,18
244,17781,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-18,1998,06,18
245,17786,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-18,1998,06,18
246,17791,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-18,1998,06,18
247,18570,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1998-06-17,1998,06,17
248,17799,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-17,1998,06,17
249,17803,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-17,1998,06,17
250,17811,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-17,1998,06,17
251,17862,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-17,1998,06,17
252,5192,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-06-17,1998,06,17
253,5304,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-06-17,1998,06,17
254,5628,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-06-17,1998,06,17
255,17854,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-17,1998,06,17
256,17288,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-03,1998,06,03
257,17601,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-03,1998,06,03
258,17695,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-03,1998,06,03
259,17742,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-03,1998,06,03
260,17752,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-03,1998,06,03
261,17729,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-02,1998,06,02
262,17794,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-02,1998,06,02
263,16370,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-02,1998,06,02
264,17233,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-06-02,1998,06,02
265,19556,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1998-06-02,1998,06,02
266,849,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1998-05-27,1998,05,27
267,5256,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-05-27,1998,05,27
268,5271,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-05-27,1998,05,27
269,5287,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-05-27,1998,05,27
270,5336,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-05-27,1998,05,27
271,854,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1998-05-27,1998,05,27
272,28397,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1998-05-20,1998,05,20
273,4979,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-05-20,1998,05,20
274,27148,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1998-05-12,1998,05,12
275,4734,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-05-06,1998,05,06
276,1344,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1998-04-15,1998,04,15
277,17515,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-03-24,1998,03,24
278,17555,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-03-24,1998,03,24
279,17567,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-03-24,1998,03,24
280,17351,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-03-17,1998,03,17
281,17360,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-03-17,1998,03,17
282,17368,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-03-17,1998,03,17
283,17325,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-03-10,1998,03,10
284,17334,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-03-10,1998,03,10
285,17342,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-03-10,1998,03,10
286,16886,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-03-04,1998,03,04
287,17309,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-03-04,1998,03,04
288,17317,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1998-03-04,1998,03,04
289,4483,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-02-11,1998,02,11
290,18571,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1998-01-27,1998,01,27
291,4289,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-01-15,1998,01,15
292,4301,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1998-01-15,1998,01,15
293,20404,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1998-01-15,1998,01,15
294,21757,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1998-01-13,1998,01,13
295,21185,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1997-12-12,1997,12,12
296,6546,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1997-12-12,1997,12,12
297,5754,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1997-12-10,1997,12,10
298,6020,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1997-12-10,1997,12,10
299,6035,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1997-12-10,1997,12,10
300,21036,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1997-12-09,1997,12,09
301,16138,SF,Senado Federal,OFS,"OFICIO ""S""",Não,1997-12-09,1997,12,09
302,24816,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1997-12-04,1997,12,04
303,30168,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1997-12-04,1997,12,04
304,17177,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-12-04,1997,12,04
305,17193,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-12-04,1997,12,04
306,17247,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-12-04,1997,12,04
307,17275,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-12-04,1997,12,04
308,17299,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-12-04,1997,12,04
309,16530,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-11-20,1997,11,20
310,16556,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-11-20,1997,11,20
311,17056,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-11-20,1997,11,20
312,17076,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-11-20,1997,11,20
313,18384,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1997-11-19,1997,11,19
314,33357,SF,Senado Federal,PRS,PROJETO DE RESOLUÇÃO DO SENADO,Não,1997-11-19,1997,11,19
315,16426,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-11-12,1997,11,12
316,16453,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-11-12,1997,11,12
317,16479,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-11-12,1997,11,12
318,16505,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-11-12,1997,11,12
319,17780,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-10-22,1997,10,22
320,17785,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-10-22,1997,10,22
321,17790,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-10-22,1997,10,22
322,16398,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-10-22,1997,10,22
323,5547,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1997-10-22,1997,10,22
324,5559,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1997-10-22,1997,10,22
325,5576,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1997-10-22,1997,10,22
326,5593,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1997-10-22,1997,10,22
327,5514,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1997-10-22,1997,10,22
328,17771,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-10-15,1997,10,15
329,17775,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-10-15,1997,10,15
330,17671,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-10-14,1997,10,14
331,18494,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1997-10-08,1997,10,08
332,17700,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-09-30,1997,09,30
333,17712,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-09-30,1997,09,30
334,17733,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-09-30,1997,09,30
335,17504,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-09-24,1997,09,24
336,1173,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1997-09-23,1997,09,23
337,20122,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1997-09-17,1997,09,17
338,31079,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1997-09-10,1997,09,10
339,1474,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1997-08-13,1997,08,13
340,5025,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1997-08-12,1997,08,12
341,862,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1997-08-12,1997,08,12
342,19140,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1997-07-16,1997,07,16
343,19717,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1997-07-10,1997,07,10
344,32310,SF,Senado Federal,PRS,PROJETO DE RESOLUÇÃO DO SENADO,Não,1997-06-25,1997,06,25
345,4642,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1997-06-25,1997,06,25
346,32773,SF,Senado Federal,PRS,PROJETO DE RESOLUÇÃO DO SENADO,Não,1997-06-24,1997,06,24
347,4599,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1997-06-18,1997,06,18
348,18024,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1997-06-04,1997,06,04
349,807,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1997-05-14,1997,05,14
350,32491,SF,Senado Federal,PRS,PROJETO DE RESOLUÇÃO DO SENADO,Não,1997-05-06,1997,05,06
351,22059,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1997-04-08,1997,04,08
352,5672,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-07-10,1996,07,10
353,5788,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-07-10,1996,07,10
354,5805,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-07-10,1996,07,10
355,19073,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1996-07-11,1996,07,11
356,16885,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-07-03,1996,07,03
357,18257,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1996-06-25,1996,06,25
358,18425,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1996-06-25,1996,06,25
359,18466,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1996-06-25,1996,06,25
360,17929,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-06-25,1996,06,25
361,16581,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-06-25,1996,06,25
362,16861,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-06-25,1996,06,25
363,5592,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-06-25,1996,06,25
364,17953,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1996-06-19,1996,06,19
365,17901,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-06-12,1996,06,12
366,17916,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-06-12,1996,06,12
367,17923,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-06-12,1996,06,12
368,17669,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-06-12,1996,06,12
369,16555,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-06-12,1996,06,12
370,21829,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1996-06-12,1996,06,12
371,5416,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-06-12,1996,06,12
372,5513,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-06-12,1996,06,12
373,5483,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-06-12,1996,06,12
374,5575,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-06-12,1996,06,12
375,5431,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-06-12,1996,06,12
376,32224,SF,Senado Federal,PRS,PROJETO DE RESOLUÇÃO DO SENADO,Não,1996-05-23,1996,05,23
377,17497,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-05-15,1996,05,15
378,17839,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-05-15,1996,05,15
379,847,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,1996-05-15,1996,05,15
380,17911,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-05-15,1996,05,15
381,19361,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,1996-05-09,1996,05,09
382,17920,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-04-17,1996,04,17
383,17921,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-04-17,1996,04,17
384,17922,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-04-17,1996,04,17
385,17927,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-04-17,1996,04,17
386,7622,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-04-17,1996,04,17
387,4992,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-04-16,1996,04,16
388,5009,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-04-16,1996,04,16
389,5024,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-04-16,1996,04,16
390,5040,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-04-16,1996,04,16
391,4963,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1996-04-16,1996,04,16
392,17533,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-04-10,1996,04,10
393,17919,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-04-10,1996,04,10
394,17918,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-04-10,1996,04,10
395,34219,SF,Senado Federal,RQS,REQUERIMENTO,Não,1996-03-26,1996,03,26
396,17488,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-03-20,1996,03,20
397,17391,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-03-20,1996,03,20
398,17458,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-03-20,1996,03,20
399,17641,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-03-20,1996,03,20
400,17755,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-03-20,1996,03,20
401,17876,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-03-20,1996,03,20
402,17909,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-03-20,1996,03,20
403,17910,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-03-20,1996,03,20
404,17914,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-03-20,1996,03,20
405,1583,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,1996-03-20,1996,03,20
406,17924,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1996-03-20,1996,03,20
407,4224,SF,Senado Federal,MSF,MENSAGEM (SF),Não,1997-03-18,1997,03,18
408,758,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,1997-03-11,1997,03,11
409,40941,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2001-10-17,2001,10,17
410,48580,SF,Senado Federal,PRS,PROJETO DE RESOLUÇÃO DO SENADO,Não,2001-10-16,2001,10,16
411,41526,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,2001-10-10,2001,10,10
412,813,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2001-10-09,2001,10,09
413,1552,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,2001-10-02,2001,10,02
414,43730,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,2001-09-18,2001,09,18
415,47830,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2001-09-05,2001,09,05
416,40987,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2001-09-04,2001,09,04
417,46823,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,2001-08-29,2001,08,29
418,44093,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2001-08-29,2001,08,29
419,44443,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2001-08-15,2001,08,15
420,818,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2001-08-15,2001,08,15
421,41050,SF,Senado Federal,PLS,PROJETO DE LEI DO SENADO,Não,2001-08-08,2001,08,08
422,77743,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-05-24,2006,05,24
423,77651,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-05-24,2006,05,24
424,77652,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-05-24,2006,05,24
425,77527,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-05-24,2006,05,24
426,77528,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-05-24,2006,05,24
427,76873,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-05-24,2006,05,24
428,76871,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-05-24,2006,05,24
429,77239,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-05-24,2006,05,24
430,76710,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-05-24,2006,05,24
431,76330,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-05-24,2006,05,24
432,77139,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-05-24,2006,05,24
433,77098,SF,Senado Federal,OFS,"OFICIO ""S""",Não,2006-03-22,2006,03,22
434,76677,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-02-14,2006,02,14
435,64716,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,2006-02-14,2006,02,14
436,76077,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2006-02-08,2006,02,08
437,76618,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2006-02-08,2006,02,08
438,76606,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2006-02-08,2006,02,08
439,76204,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-02-08,2006,02,08
440,76176,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-02-08,2006,02,08
441,71550,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2006-02-01,2006,02,01
442,74634,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,2006-02-01,2006,02,01
443,75852,,,MPV,MEDIDA PROVISÓRIA,Não,2006-01-25,2006,01,25
444,56066,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2006-01-25,2006,01,25
445,76174,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-01-25,2006,01,25
446,76175,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-01-25,2006,01,25
447,76291,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-01-25,2006,01,25
448,76292,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-01-25,2006,01,25
449,76293,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-01-25,2006,01,25
450,76294,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2006-01-25,2006,01,25
451,76170,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,2006-01-17,2006,01,17
452,75750,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-12-14,2005,12,14
453,75918,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-12-14,2005,12,14
454,76022,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-12-14,2005,12,14
455,76055,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-12-14,2005,12,14
456,76075,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-12-14,2005,12,14
457,75319,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-12-14,2005,12,14
458,75877,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-12-14,2005,12,14
459,75947,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-12-14,2005,12,14
460,75948,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-12-14,2005,12,14
461,75719,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-12-14,2005,12,14
462,75721,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-12-14,2005,12,14
463,75623,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-12-14,2005,12,14
464,76023,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-12-14,2005,12,14
465,76145,SF,Senado Federal,SCD,SUBSTITUTIVO DA CÂMARA DOS DEPUTADOS A PROJETO DE LEI DO SENADO,Não,2005-12-14,2005,12,14
466,69602,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,2005-12-13,2005,12,13
467,69606,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,2005-12-13,2005,12,13
468,75747,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-11-23,2005,11,23
469,73394,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-11-23,2005,11,23
470,75748,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-11-23,2005,11,23
471,63986,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2005-11-23,2005,11,23
472,66712,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2005-11-23,2005,11,23
473,56318,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2005-11-23,2005,11,23
474,2659,SF,Senado Federal,DIV,DIVERSOS,Não,2005-11-23,2005,11,23
475,75629,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-11-23,2005,11,23
476,40263,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2005-11-10,2005,11,10
477,75535,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,2005-11-09,2005,11,09
478,75002,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-11-09,2005,11,09
479,75622,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-11-09,2005,11,09
480,65677,SF,Senado Federal,PDS,PROJETO DE DECRETO LEGISLATIVO (SF),Não,2005-11-09,2005,11,09
481,70968,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-11-09,2005,11,09
482,72840,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-11-08,2005,11,08
483,74375,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-11-08,2005,11,08
484,74999,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-11-08,2005,11,08
485,75000,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-11-08,2005,11,08
486,75001,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-11-08,2005,11,08
487,75243,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-11-08,2005,11,08
488,75700,SF,Senado Federal,PLV,PROJETO DE LEI DE CONVERSÃO (CN),Não,2005-10-26,2005,10,26
489,64739,SF,Senado Federal,PLC,PROJETO DE LEI DA CÂMARA,Não,2005-09-21,2005,09,21
490,58362,SF,Senado Federal,PEC,PROPOSTA DE EMENDA À CONSTITUIÇÃO,Não,2005-08-30,2005,08,30
491,74205,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-08-30,2005,08,30
492,74495,SF,Senado Federal,MSF,MENSAGEM (SF),Não,2005-08-30,2005,08,30
